id,label
2162,0.0017
8559,0.9974
10498,0.0017
6045,0.9974
1110,0.0017
2023,0.0017
7695,0.9974
3075,0.9974
1161,0.0017
8560,0.9974
6780,0.0017
7038,0.0017
7123,0.9974
8688,0.9974
6639,0.0017
4072,0.9974
8484,0.0017
4502,0.9974
777,0.9974
183,0.0017
6071,0.0017
2269,0.0017
8945,0.0017
2771,0.9974
5134,0.0017
4095,0.9974
7498,0.0017
463,0.9974
5064,0.9974
11766,0.9974
434,0.9974
3368,0.0017
9743,0.954467
10353,0.0017
4476,0.0017
12332,0.9974
109,0.9961333
9289,0.9974
1948,0.9974
8698,0.0017
5287,0.0017
8079,0.0017
6206,0.9974
12252,0.0017
13,0.0017
2003,0.0017
2662,0.0017
12002,0.0017
6822,0.9974
10863,0.9974
7684,0.9974
10923,0.0017
5694,0.9974
6384,0.9974
2214,0.9974
8499,0.0017
6030,0.9974
1054,0.9974
3458,0.0017
9797,0.9967924
12079,0.9974
11037,0.9974
1935,0.0017
1244,0.0017
10629,0.9974
5290,0.0017
11703,0.0017
9932,0.9974
7542,0.9974
6625,0.993898
5537,0.0017
7913,0.9974
8687,0.0017
2435,0.0017
10430,0.0017
5043,0.0017
2158,0.99548054
1096,0.9974
5527,0.9974
7346,0.9974
6142,0.9974
2095,0.9974
5456,0.0017
4695,0.0017
5414,0.9974
1099,0.0017
3233,0.0017
7897,0.0017
1914,0.99553716
11048,0.9974
6565,0.0017
9334,0.9949667
10679,0.0017
11897,0.9974
11418,0.0017
3920,0.0017
7030,0.0017
515,0.9974
10319,0.9951656
164,0.9974
7701,0.9974
1165,0.9974
9392,0.0017
1524,0.0017
4215,0.9974
5538,0.0017
5342,0.0017
7574,0.9974
11397,0.0017
10508,0.0017
9895,0.9974
7627,0.9974
10229,0.0017
461,0.0017
9040,0.9974
2961,0.99554944
7532,0.01482977
12410,0.0017
7521,0.9974
9924,0.0017
7960,0.0017
11630,0.9974
2884,0.9974
4368,0.0017
7773,0.0017
742,0.9974
3800,0.9974
1084,0.0017
1040,0.9974
1284,0.9974
900,0.9974
5642,0.9974
7164,0.0017
4067,0.9974
2715,0.0017
6375,0.9974
1283,0.9974
4984,0.9974
3166,0.9974
9584,0.9974
5327,0.9974
6246,0.9974
10386,0.0017
2834,0.9974
8082,0.9974
9707,0.9974
12126,0.9974
1771,0.0017
11060,0.0017
10859,0.9974
1917,0.9974
10149,0.0017
7667,0.98887163
2182,0.9974
7476,0.0017
2000,0.9974
11560,0.0017
10581,0.9974
9951,0.0017
3691,0.0017
11735,0.9974
11039,0.0017
2745,0.9974
7815,0.8870575
11131,0.0017
4151,0.0017
9819,0.0017
11024,0.9974
6345,0.0017
9240,0.0017
4450,0.0017
9188,0.9974
1007,0.9974
7228,0.9974
2731,0.0017
747,0.9974
11647,0.9974
9232,0.0017
8199,0.9974
11090,0.9974
6977,0.0017
3525,0.0017
8304,0.9974
2341,0.0017
1423,0.0017
11986,0.9974
4771,0.9974
2801,0.9974
6220,0.0017
5056,0.9974
1076,0.0017
5545,0.0017
2421,0.0017
8323,0.9974
2328,0.0017
3864,0.0017
12123,0.0017
7865,0.0017
1584,0.0017
9708,0.9974
1121,0.9974
1854,0.0017
1792,0.0017
11008,0.0017
9178,0.0017
4113,0.9974
10237,0.0017
9223,0.0017
351,0.0017
8333,0.0017
107,0.0017
8108,0.9974
263,0.0017
10842,0.0017
5614,0.9974
8394,0.9974
7129,0.9974
8968,0.9974
1751,0.9960848
2347,0.0017
2217,0.9974
5588,0.9974
7470,0.9974
3059,0.9974
5019,0.9974
12136,0.0017
5051,0.0017
5184,0.0017
4950,0.9974
9247,0.0017
9047,0.0017
6526,0.9974
1363,0.0017
1331,0.0017
519,0.0017
12063,0.0017
3184,0.9974
2488,0.0017
6796,0.0017
11960,0.9974
11191,0.9974
10472,0.0017
12298,0.9974
6447,0.9974
11916,0.0017
6695,0.0017
9042,0.0017
5393,0.9974
932,0.0020601929
4341,0.9974
6361,0.9974
6230,0.9974
10830,0.0017
8827,0.9974
1223,0.9974
4536,0.0017
9980,0.0017
3772,0.9974
11684,0.0017
11828,0.9974
10893,0.0017
10609,0.9974
6270,0.0017
3660,0.0017
1503,0.0017
8589,0.9974
11599,0.0017
2291,0.9974
427,0.9974
2215,0.9974
8136,0.0017
11217,0.9974
3488,0.9974
10296,0.0017
11469,0.9974
6280,0.9974
2875,0.9974
1757,0.0017
7300,0.99724966
12448,0.9974
91,0.0017
1385,0.9974
2811,0.0017
2335,0.0017
7612,0.9974
8311,0.0017
6016,0.9974
11663,0.9974
10866,0.9974
4097,0.0017
6566,0.9974
10205,0.0017
640,0.0017
5693,0.9974
4844,0.0017
1240,0.0017
1106,0.9974
1361,0.0017
9755,0.0017
3143,0.9974
370,0.9974
6319,0.9974
146,0.99604666
6644,0.0017
2318,0.0017
8383,0.0017
7724,0.0017
12218,0.0017
6413,0.0017
6721,0.9974
12374,0.0017
3910,0.9974
10816,0.0017
1574,0.9974
12211,0.0017
12202,0.0017
8659,0.0019835732
7682,0.0017
828,0.9974
3349,0.0017
2250,0.9974
11566,0.0017
8071,0.0017
4081,0.0017
9051,0.9974
10261,0.9974
8556,0.9974
8215,0.9974
10543,0.0017
3340,0.9974
5030,0.9935918
2461,0.0017
5248,0.0017
2945,0.9974
8397,0.0017
4336,0.9974
1312,0.9974
2039,0.0017
8957,0.0017
6163,0.9974
2819,0.0017
7890,0.0017
1041,0.0017
7944,0.0017
10926,0.9974
126,0.9974
7050,0.0017
3957,0.0017
10315,0.9974
1181,0.0017
10392,0.0017
1362,0.0017
9780,0.0017
9303,0.0017
132,0.9974
1442,0.9974
9057,0.0017
6432,0.9974
533,0.0017
1881,0.9974
3200,0.9974
4788,0.9974
6047,0.9974
10805,0.0017
4007,0.0017
11655,0.9974
6788,0.0017
11594,0.0017
3643,0.0017
3833,0.9974
2946,0.9974
12180,0.9974
6014,0.0017
4274,0.9974
5468,0.9974
5589,0.0017
3039,0.9974
11819,0.0017
4869,0.0017
3323,0.9974
686,0.9974
3448,0.0017
10771,0.9974
9376,0.0017
2459,0.9974
5435,0.0017
4639,0.0017
9639,0.9974
5887,0.0017
1739,0.9974
2734,0.0017
902,0.0017
1177,0.0017
3636,0.0017
11230,0.9974
8206,0.0017
2748,0.99617684
9243,0.0017
12173,0.0017
10333,0.0017
7325,0.0017
7620,0.0017
7823,0.9974
10631,0.0017
8272,0.0038913288
8585,0.0017
3968,0.9974
8094,0.0017
8574,0.0017
10507,0.0017
12045,0.0017
2430,0.9974
8601,0.9957652
7585,0.9974
4702,0.9974
5523,0.0017
8436,0.0017
2618,0.0017
908,0.9974
927,0.0017
8636,0.9974
3750,0.9974
4282,0.9974
6264,0.9974
8056,0.9974
9693,0.0017
5140,0.0017
10812,0.0017
9725,0.0017
8119,0.0017
8787,0.0017
3078,0.9974
11625,0.9974
2259,0.9974
2778,0.9974
6988,0.0017
6336,0.0017
3277,0.9974
10272,0.0017
2110,0.9974
6748,0.0017
8262,0.0017
7904,0.0017
10540,0.99673104
7634,0.0017
999,0.0017
10418,0.0017
848,0.9964242
12260,0.9974
3970,0.9974
7468,0.9974
10069,0.0017
8416,0.9974
5866,0.0017
8928,0.0017
631,0.9974
9928,0.0017
8432,0.0017
4978,0.0017
713,0.9974
6463,0.0017
4531,0.9974
10373,0.0017
5121,0.9974
3517,0.0017
9788,0.9974
7453,0.9974
10155,0.9974
1158,0.9974
2536,0.0017
11539,0.9974
9915,0.0017
9753,0.0017
7455,0.9974
12469,0.0017
9985,0.9974
6238,0.0017
1045,0.0017
8889,0.9974
6528,0.0017
4877,0.0017
5455,0.9974
4351,0.9974
135,0.0017
3563,0.9974
5811,0.0017
4667,0.9974
392,0.9974
4746,0.9974
217,0.9974
9465,0.9951599
8245,0.0017
5712,0.0017
7590,0.9974
3502,0.0017
9890,0.9974
12014,0.9974
11590,0.0017
11174,0.9974
2828,0.0017
5755,0.99643326
1379,0.0017
1888,0.9974
681,0.9974
10938,0.0017
7449,0.9974
5033,0.9974
1227,0.9974
1579,0.0017
11307,0.9971729
9102,0.9974
5948,0.9974
3656,0.0017
11185,0.0017
1097,0.0017
11034,0.9974
247,0.9974
8930,0.0017
8018,0.9974
10072,0.0017
12190,0.9974
4780,0.9974
8931,0.0017
2251,0.0017
5980,0.0017
6670,0.9974
9208,0.0017
634,0.0017
7188,0.9974
1717,0.9974
9095,0.0017
11419,0.9974
325,0.9974
6072,0.9974
6275,0.0017
1731,0.0017
6120,0.9974
5178,0.0017
3899,0.9974
5583,0.0017
8321,0.9974
3324,0.0017
4839,0.0017
3307,0.0017
8520,0.0017
11222,0.9974
2732,0.9974
3962,0.9974
4440,0.0017
3008,0.0017
71,0.9877102
11167,0.0017
5578,0.9974
11722,0.0017
2173,0.9974
9157,0.0017
1551,0.0017
1078,0.0017
2913,0.9974
9929,0.0017
8655,0.0017
2245,0.0017
2510,0.9974
8120,0.0017
10746,0.0017
504,0.0017
4671,0.9974
83,0.9974
2808,0.0017
7923,0.98758274
168,0.0017
12303,0.9912414
7067,0.0017
5107,0.9974
6329,0.0017
7618,0.0017
7940,0.0017
9318,0.0017
7576,0.0017
5103,0.0017
12207,0.9974
9519,0.0017
230,0.0017
101,0.0017
9507,0.0017
9953,0.0017
10618,0.0017
9145,0.0017
9450,0.0017
5558,0.9974
9927,0.0017
2001,0.9974
5862,0.9974
10670,0.0017
11808,0.0017
9503,0.0017
11040,0.0017
324,0.0017
7564,0.9974
1286,0.9974
3706,0.9974
10000,0.9974
2183,0.0017
2427,0.0017
9499,0.0017
6298,0.0017
7354,0.0017
11852,0.9942127
7604,0.0017
12379,0.9974
3204,0.9974
1092,0.0017
10664,0.0017
2549,0.0017
1248,0.9974
12387,0.0017
7299,0.0017
1943,0.0017
4330,0.9974
9328,0.0017
2651,0.9974
9309,0.0017
2927,0.9974
11906,0.9974
11853,0.0017
10963,0.9974
9201,0.0017
1915,0.9974
4084,0.0017
1359,0.0017
12192,0.9974
8608,0.0017
8179,0.0017
11412,0.9974
1295,0.0017
4022,0.0017
8506,0.0017
3651,0.0017
7066,0.9974
8342,0.9974
11695,0.0017
12239,0.0017
5897,0.0017
4740,0.0017
7383,0.0017
1461,0.0017
3770,0.9974
3007,0.9974
9481,0.9974
5586,0.9974
7811,0.0017
1895,0.9974
11587,0.0017
9763,0.0017
5185,0.0017
3963,0.0017
7197,0.0017
1373,0.9974
8762,0.9974
9361,0.9974
11390,0.0017
7754,0.0017
8496,0.99356294
3905,0.9974
1724,0.0017
346,0.9974
3400,0.9974
3888,0.0017
5701,0.9974
3380,0.9974
12161,0.0017
11848,0.0017
12468,0.0017
8771,0.97928226
9020,0.0017
3730,0.0017
11891,0.0017
6186,0.9974
2986,0.0017
11179,0.0017
1502,0.0017
5385,0.9974
10027,0.9974
866,0.9974
2298,0.0017
9587,0.0017
3305,0.0017
1322,0.0017
6208,0.9974
6561,0.0017
4223,0.99666625
8118,0.9974
11517,0.0017
7545,0.9974
5484,0.9974
11045,0.0017
625,0.0017
6431,0.9956079
5773,0.0017
621,0.0017
8187,0.99613464
11459,0.9974
3931,0.9974
4673,0.0017
11658,0.0017
5600,0.9974
3379,0.0017
3592,0.9974
4920,0.0017
7462,0.9974
11544,0.0017
4857,0.9974
757,0.9974
2330,0.0017
6634,0.0017
8946,0.0017
9616,0.9974
8063,0.0017
8217,0.98684305
6271,0.0017
4781,0.0017
8105,0.0017
10587,0.9974
1816,0.98441166
8343,0.9974
2223,0.9974
10886,0.0017
4498,0.9974
7088,0.9974
1691,0.9974
11974,0.0017
3515,0.9974
6444,0.9974
2800,0.9974
5156,0.9974
2207,0.0017
5353,0.0017
8149,0.0017
9840,0.9974
1258,0.0017
8926,0.0017
1548,0.0017
3562,0.9974
3764,0.0017
7187,0.0017
7959,0.9915263
10458,0.9974
5660,0.9846748
5536,0.9974
11433,0.0017
12312,0.0017
5555,0.9974
8162,0.9974
12214,0.0017
9411,0.0017
12281,0.9974
8741,0.0017
8090,0.0017
5334,0.0017
7908,0.9974
1230,0.0017
5785,0.0017
3265,0.0017
11465,0.0017
12478,0.971413
8545,0.9974
7883,0.0017
4248,0.9974
1008,0.0017
1671,0.9974
3350,0.0017
2211,0.9974
10044,0.0017
1756,0.0017
397,0.9974
7783,0.9974
4835,0.9974
1697,0.0017
8393,0.0017
3371,0.0017
1201,0.9974
5437,0.9974
12,0.9974
6392,0.0017
5022,0.9974
2693,0.0017
9432,0.0017
6069,0.0017
9440,0.0017
8191,0.9974
721,0.0017
2992,0.9974
8852,0.0017
8841,0.0017
10924,0.9974
5794,0.9974
12417,0.0017
6505,0.0017
8256,0.9974
7926,0.0017
5372,0.0017
10781,0.0017
8486,0.9974
3741,0.9974
8123,0.9974
213,0.0017
8696,0.9974
731,0.9974
5007,0.0017
4828,0.9974
4124,0.0017
3409,0.9974
1546,0.9974
939,0.9974
8628,0.9974
2056,0.9974
4144,0.9974
8511,0.0017
5547,0.0017
7755,0.0017
3455,0.9974
11173,0.9974
8882,0.9974
2647,0.0017
2717,0.9974
5564,0.0017
8970,0.9974
5276,0.9974
8639,0.0017
10289,0.0017
5507,0.9974
2797,0.0017
858,0.9974
4621,0.0017
8759,0.9974
2011,0.9974
7589,0.9974
7007,0.0017
11492,0.0017
4992,0.9974
11954,0.9974
6837,0.0017
1851,0.9974
8826,0.0017
12237,0.9974
11310,0.9974
2452,0.9974
4773,0.9974
12425,0.9974
4790,0.9974
10669,0.0017
8504,0.0017
5833,0.9974
3818,0.9974
1319,0.9974
9721,0.0017
6490,0.0017
4779,0.0017
4497,0.0017
637,0.9974
154,0.0017
2431,0.9974
4289,0.9974
7735,0.9974
5035,0.9974
5210,0.0017
6070,0.9974
8155,0.9974
2615,0.0017
11563,0.0017
7429,0.0017
2398,0.9974
5410,0.9974
11605,0.9974
9291,0.9974
8975,0.9974
11834,0.0017
3040,0.0017
10672,0.0017
1290,0.9974
1043,0.0017
3046,0.0017
6341,0.9974
9312,0.9974
9044,0.9974
150,0.0017
1929,0.0017
6507,0.9974
3918,0.9974
1396,0.0017
701,0.0017
6741,0.9974
10305,0.9974
10846,0.0017
12365,0.9974
5621,0.0017
9195,0.0017
185,0.0017
4847,0.9974
6694,0.0017
7778,0.0017
10699,0.9974
1936,0.0017
2501,0.0017
5916,0.9974
11726,0.0017
4719,0.0017
3527,0.9974
1246,0.0017
9219,0.0017
7584,0.9974
678,0.0017
554,0.0017
6493,0.9974
2392,0.0017
12088,0.9974
2428,0.9974
3151,0.9974
4744,0.9974
1745,0.0017
4971,0.9943769
2719,0.9974
9212,0.9974
9811,0.0017
567,0.0017
11773,0.9974
9428,0.9974
331,0.282588
8710,0.0017
8480,0.0017
8381,0.0017
12445,0.0017
7264,0.9974
691,0.9974
2550,0.0017
10898,0.9974
4760,0.0017
10647,0.0017
585,0.9974
12487,0.9974
9168,0.9974
11755,0.0017
5565,0.9974
7359,0.9974
7256,0.9974
874,0.9957462
10649,0.0017
11771,0.0017
7864,0.9974
1796,0.0017
4098,0.0017
2724,0.9974
6579,0.0017
2102,0.9974
4960,0.9974
1552,0.0017
2598,0.9974
1059,0.9974
8336,0.0017
7559,0.9796952
6133,0.0017
8072,0.9974
5976,0.99412096
1139,0.0017
10320,0.9974
5099,0.0017
856,0.0017
11746,0.0017
3169,0.0017
5941,0.0017
1850,0.9974
5427,0.9974
5728,0.0017
2544,0.9974
8101,0.9974
1355,0.0017
445,0.0017
12141,0.9974
9714,0.99679166
8250,0.0017
9206,0.9974
4472,0.9974
7493,0.9968058
9180,0.0017
10361,0.0017
2314,0.0017
10833,0.0017
5100,0.9974
6586,0.9974
3420,0.9974
4068,0.0017
10301,0.0017
8933,0.9974
9942,0.0017
10052,0.0017
3501,0.0017
2304,0.9974
8133,0.9974
10371,0.0017
6518,0.0017
6023,0.0017
12182,0.9974
11596,0.0017
9997,0.9974
9922,0.0017
1144,0.9963838
7587,0.9974
1986,0.9974
6102,0.0017
10496,0.9974
3966,0.9974
6335,0.0017
2201,0.9974
353,0.9974
7633,0.0017
2850,0.0017
3189,0.9974
9722,0.0017
9134,0.9974
9515,0.9974
393,0.0017
6924,0.0017
3011,0.9974
12059,0.0017
11498,0.0017
9268,0.0017
3321,0.9974
10348,0.9974
11438,0.9974
6919,0.0017
10278,0.0017
3535,0.9974
2484,0.9974
8631,0.0017
9527,0.0017
11730,0.0017
8689,0.0017
809,0.9974
7278,0.0017
1818,0.0017
5358,0.9974
3275,0.0017
11839,0.9974
9364,0.9974
2561,0.9974
5244,0.9974
216,0.9974
1674,0.0017
8673,0.9974
612,0.9974
4883,0.9974
9239,0.0017
5492,0.9955968
3022,0.0017
5924,0.9974
8459,0.0017
11144,0.0017
1729,0.0017
1046,0.0017
1123,0.0017
2361,0.0017
7849,0.9893328
5098,0.9974
206,0.0017
3070,0.9974
2013,0.0017
1408,0.0017
2168,0.0017
6732,0.9974
4624,0.9974
1115,0.9961364
3778,0.9974
3034,0.0017
177,0.9974
59,0.9974
5882,0.9974
10719,0.9974
3688,0.9974
8800,0.9974
7232,0.0017
4288,0.0017
11204,0.9974
11689,0.0017
11829,0.9974
8114,0.9974
8220,0.0017
11496,0.9974
5074,0.0017
115,0.0017
3268,0.0017
2726,0.0017
12272,0.0017
9426,0.9849177
6499,0.9974
5439,0.0017
10882,0.9964194
2287,0.0017
10791,0.0017
3870,0.0017
10635,0.0017
2199,0.99561596
4261,0.9974
3125,0.9974
581,0.9974
10665,0.0017
6010,0.99554765
8786,0.9974
7969,0.9974
10396,0.9974
4750,0.9974
4048,0.0017
1585,0.0017
7977,0.9974
10066,0.0017
7157,0.0017
1909,0.9974
1345,0.0017
10213,0.9974
7703,0.0017
6533,0.0017
1635,0.9974
10130,0.0017
12367,0.9974
3641,0.9974
9579,0.0017
2020,0.0017
8243,0.9974
6385,0.9974
7867,0.0017
5743,0.0017
7286,0.0017
2300,0.9974
2798,0.97977644
12436,0.9974
5147,0.9974
620,0.9974
12010,0.9974
9158,0.9974
11505,0.0017
2701,0.0017
3456,0.0017
8180,0.9974
10802,0.0017
4116,0.9974
7518,0.9974
8708,0.9974
3202,0.0017
361,0.9974
11678,0.0017
4126,0.9974
3894,0.9974
8564,0.9974
11139,0.9974
2730,0.9941848
1754,0.0017
11138,0.9974
11795,0.9974
5482,0.0017
11775,0.9974
6757,0.9974
6063,0.0017
8200,0.0017
11708,0.0017
6164,0.0017
6040,0.9974
6144,0.0017
12024,0.9974
11503,0.9974
11902,0.9974
1056,0.9974
4285,0.0017
3615,0.99352807
3635,0.0017
6117,0.9974
10138,0.9974
6092,0.0017
6041,0.9974
4426,0.9974
9645,0.9974
10252,0.0017
8674,0.0017
7858,0.0017
5016,0.9974
10438,0.9974
8586,0.0017
1207,0.9974
8057,0.9974
7507,0.0017
1623,0.0017
9118,0.0017
8982,0.9974
8430,0.9974
3298,0.9974
2520,0.9974
11765,0.9974
3828,0.9974
10607,0.0017
1870,0.003668193
11601,0.9974
6480,0.9974
3567,0.9974
661,0.9974
8548,0.9974
5764,0.0017
7093,0.9974
5004,0.9974
5890,0.9974
8427,0.0017
4400,0.99076486
10485,0.9974
8858,0.0017
3406,0.0017
2799,0.0017
775,0.0017
2990,0.9974
11017,0.0017
9873,0.9974
12431,0.9974
7322,0.0017
451,0.0017
5920,0.0017
43,0.9974
1562,0.9974
8244,0.0017
6401,0.0017
2687,0.0017
7986,0.9974
3325,0.9968323
10254,0.9974
1033,0.97325903
6042,0.9974
6887,0.98411024
3334,0.9974
2860,0.996258
896,0.0017
6424,0.0017
3885,0.0017
4654,0.9974
2026,0.0017
4017,0.0017
5610,0.9974
7814,0.9974
3805,0.9974
7906,0.9974
6823,0.99631846
4354,0.9974
990,0.0017
2446,0.0017
10704,0.0017
3221,0.0017
8718,0.0017
2,0.9974
10694,0.0017
8046,0.0017
9635,0.0017
3157,0.9974
9939,0.9973888
2552,0.9974
4605,0.0017
3095,0.99589396
8288,0.9974
1119,0.0017
8816,0.9974
3994,0.0017
5556,0.0017
6272,0.0017
6089,0.9974
11086,0.0017
10211,0.0017
6165,0.0017
2513,0.0017
5304,0.9974
10785,0.9974
887,0.9974
10405,0.0017
7479,0.9974
1808,0.005419932
6681,0.0017
1440,0.0017
4378,0.9974
6865,0.0017
11574,0.0017
4056,0.0017
2141,0.0017
6403,0.0017
527,0.9974
11422,0.9974
2089,0.0017
8948,0.9974
883,0.9974
139,0.0017
6786,0.9974
12106,0.0017
6684,0.0017
1156,0.0017
5328,0.9974
4555,0.0017
5552,0.0017
11721,0.0017
5207,0.0017
5511,0.9963844
11686,0.9974
843,0.0017
1271,0.9974
496,0.9974
8765,0.0017
10185,0.9974
9108,0.9971654
3977,0.0017
10263,0.9974
11549,0.0017
3935,0.0017
11054,0.9974
3665,0.0069305645
6936,0.9974
110,0.9974
12409,0.9974
8282,0.0017
7817,0.9974
1959,0.0017
7210,0.0017
6815,0.9974
9954,0.9974
10040,0.0017
5602,0.9974
10039,0.9974
8458,0.0017
8456,0.0017
2362,0.9974
3558,0.9974
8067,0.9974
9627,0.0017
7463,0.9974
4896,0.0017
1203,0.9974
12162,0.0017
10737,0.0017
11288,0.0017
8726,0.0017
1616,0.0017
7629,0.0017
10579,0.9974
3084,0.0017
6214,0.9974
3256,0.0017
1413,0.9974
5572,0.9974
10497,0.9808425
10796,0.0017
6896,0.0017
8898,0.9974
5263,0.0017
9614,0.0017
7307,0.0017
1776,0.9974
9904,0.0017
2185,0.9974
752,0.9974
2197,0.9974
4104,0.9974
7538,0.9974
1788,0.9974
9017,0.9974
12049,0.0017
9014,0.0017
181,0.9974
5405,0.0017
8976,0.9974
3662,0.0017
3821,0.0017
92,0.0017
7799,0.9974
10841,0.0017
7866,0.0017
12075,0.9974
33,0.9974
12427,0.9974
4236,0.0017
1453,0.0017
6836,0.0017
1529,0.9974
11835,0.9974
5450,0.9974
12085,0.0017
3342,0.0017
4627,0.9974
11382,0.9974
3222,0.9974
7235,0.0017
7489,0.9974
2189,0.9974
7974,0.0017
10195,0.9974
6018,0.0017
3144,0.0017
10146,0.9974
3599,0.0017
4572,0.0017
85,0.9974
3624,0.0017
8929,0.0017
9752,0.0017
5038,0.0017
4642,0.9867628
3481,0.9974
11634,0.0017
7334,0.9974
11127,0.0017
8964,0.9974
6367,0.9974
8448,0.9974
4114,0.0017
965,0.0017
4152,0.9974
9856,0.0017
1126,0.0017
3723,0.0017
3569,0.9919071
8192,0.0017
7217,0.0017
4810,0.0017
7143,0.9974
8077,0.9974
6325,0.0017
688,0.9974
6671,0.99571085
7384,0.0017
9479,0.9974
6119,0.0017
9723,0.9974
11116,0.9974
1117,0.0017
1167,0.9974
12072,0.0017
2654,0.9974
100,0.0017
5632,0.0017
1003,0.9974
8950,0.99515957
912,0.9974
8099,0.0017
4769,0.0017
3417,0.9974
3625,0.0028563158
7568,0.0017
2706,0.0017
6404,0.9974
6007,0.9974
4765,0.9974
2204,0.99736613
24,0.9974
2068,0.0017
8857,0.9974
7640,0.0017
2119,0.9974
11967,0.9974
6962,0.9974
2906,0.0017
5024,0.9974
10645,0.9974
1278,0.0017
7225,0.0017
4602,0.9974
8610,0.9974
9374,0.0017
2311,0.9974
1836,0.0017
11452,0.9974
10113,0.9974
7499,0.9974
3366,0.9974
3418,0.0017
9583,0.9974
6861,0.0017
11117,0.9974
5363,0.0017
8974,0.9974
4273,0.0017
11166,0.0017
7592,0.99680793
11450,0.0017
8147,0.9974
1427,0.9974
12164,0.0017
9711,0.0017
879,0.9970102
10562,0.9974
5047,0.0017
11522,0.9974
5930,0.9974
5242,0.9974
6613,0.0017
10827,0.0017
9235,0.0017
3106,0.0017
5900,0.0017
11893,0.0017
6813,0.9974
1725,0.9974
2810,0.0017
5381,0.9974
1686,0.9974
6601,0.0017
3208,0.0017
10434,0.9974
9230,0.9974
4276,0.9974
4675,0.9974
9886,0.9974
1174,0.9974
3537,0.0017
11202,0.9974
10091,0.0017
12458,0.0017
4309,0.9974
8378,0.9974
7742,0.0017
5613,0.9974
4703,0.0017
149,0.0017
6437,0.0017
2565,0.0017
3965,0.9974
8276,0.9974
196,0.9974
1274,0.0017
11268,0.99148554
3861,0.0017
2851,0.0017
7200,0.9974
5836,0.9974
6708,0.9974
6979,0.0017
7669,0.9974
1039,0.0017
4725,0.0017
9590,0.0017
532,0.0017
7895,0.0017
10620,0.9974
1477,0.9974
4798,0.0017
144,0.0017
9071,0.0017
3231,0.0017
11001,0.9974
3354,0.9974
1226,0.0017
611,0.0017
6166,0.0017
5084,0.0017
8202,0.9974
12145,0.9974
8778,0.0017
7302,0.0017
10857,0.9974
11564,0.0017
3223,0.9974
9964,0.0017
6044,0.0017
9189,0.9974
3194,0.0017
3199,0.0017
12175,0.9974
5934,0.0017
5460,0.0017
6798,0.0017
5291,0.9974
8792,0.9974
6848,0.0017
128,0.0017
21,0.9974
5982,0.0017
8819,0.9974
2035,0.9974
4460,0.0017
8160,0.9974
8324,0.9974
1103,0.0017
9660,0.9974
7323,0.99503636
7488,0.0017
12349,0.0017
9733,0.0017
7619,0.0017
7367,0.9974
9164,0.9974
1519,0.9974
6369,0.0017
1612,0.9974
6817,0.0017
4527,0.10789009
11016,0.9974
8307,0.0017
8578,0.9974
4424,0.9974
5943,0.9974
5782,0.9974
3580,0.9974
4814,0.9974
6686,0.0017
5500,0.0017
447,0.0017
10248,0.0017
2112,0.0017
11005,0.9974
7839,0.9974
7068,0.9974
3403,0.0017
8807,0.9974
9729,0.0017
11126,0.9974
4580,0.9974
9205,0.0017
11568,0.0017
8134,0.9970103
9278,0.0017
7111,0.9974
8274,0.0017
3470,0.9974
9330,0.9974
8952,0.9963612
4972,0.0017
231,0.9974
8129,0.0017
4951,0.0017
7175,0.0017
6696,0.0017
5573,0.9974
6729,0.9974
1212,0.0017
6389,0.9974
6090,0.9974
8049,0.9974
10965,0.0017
10759,0.0017
4187,0.0017
8292,0.9974
7882,0.0017
4232,0.0017
1759,0.9974
10041,0.9974
2743,0.9974
12184,0.9974
7884,0.0017
1710,0.0017
1766,0.9974
3986,0.9974
4970,0.0017
7440,0.0017
7374,0.9974
2468,0.9974
9045,0.9974
4778,0.9974
9218,0.9974
10566,0.9974
1057,0.9974
2194,0.9974
9356,0.9974
6135,0.0017
7151,0.0017
8702,0.46811393
10459,0.0017
9034,0.0017
2073,0.0017
6897,0.0017
592,0.0017
9495,0.9974
1819,0.9974
4658,0.0017
10007,0.0017
7202,0.0017
10337,0.0017
1492,0.0017
10381,0.0017
8290,0.0017
5012,0.0017
6378,0.0017
3921,0.9974
7720,0.0017
2785,0.0017
10154,0.0017
11018,0.0017
5594,0.9974
12227,0.0017
10303,0.0017
4349,0.9974
8409,0.0017
11458,0.9936843
10598,0.9974
2114,0.9974
12046,0.9974
9798,0.9974
7909,0.9974
9066,0.9974
5096,0.9974
5387,0.0017
6960,0.0017
3575,0.0017
3104,0.0017
5364,0.0017
5510,0.9974
4730,0.9974
7932,0.9974
11085,0.9974
6207,0.9974
5861,0.0017
4109,0.0017
6530,0.9974
289,0.9974
2978,0.0017
2278,0.0017
10344,0.9974
10521,0.0017
9700,0.0017
1983,0.9974
3489,0.0017
1605,0.9974
12269,0.9974
2109,0.9974
10835,0.0017
8152,0.0017
9990,0.9969514
8253,0.0017
1950,0.9974
5282,0.0017
6354,0.9974
5936,0.9974
834,0.9974
5776,0.9974
6226,0.9974
3158,0.0017
8592,0.9974
2591,0.0017
8157,0.9974
694,0.9974
1742,0.9974
10995,0.0017
863,0.9974
8218,0.0017
7668,0.9974
11831,0.9973417
3685,0.0017
11317,0.0017
1925,0.99542826
1293,0.0017
11255,0.9974
11807,0.0017
6928,0.9897857
7728,0.9974
9680,0.9974
6095,0.0017
8280,0.9974
